Order Date,Customer Name,Country,City,State,Region,Category,Sales,Quantity
23-04-2016,Grace Kelly,United States,Hesperia,California,West,Office Supplies,251.52,6
23-04-2016,Grace Kelly,United States,Hesperia,California,West,Technology,99.99,1
03-11-2017,Don Jones,United States,Murfreesboro,Tennessee,South,Furniture,15.992,1
30-08-2016,Patrick O'Brill,United States,Philadelphia,Pennsylvania,East,Technology,290.898,3
30-08-2016,Patrick O'Brill,United States,Philadelphia,Pennsylvania,East,Office Supplies,54.224,2
30-08-2016,Patrick O'Brill,United States,Philadelphia,Pennsylvania,East,Furniture,786.744,4
30-08-2016,Patrick O'Brill,United States,Philadelphia,Pennsylvania,East,Office Supplies,100.24,10
30-08-2016,Patrick O'Brill,United States,Philadelphia,Pennsylvania,East,Office Supplies,37.764,6
25-04-2016,John Lucas,United States,Philadelphia,Pennsylvania,East,Technology,82.8,2
25-04-2016,John Lucas,United States,Philadelphia,Pennsylvania,East,Office Supplies,20.724,2
25-04-2016,John Lucas,United States,Philadelphia,Pennsylvania,East,Office Supplies,4.896,3
01-09-2015,Doug Bickford,United States,Los Angeles,California,West,Office Supplies,4.752,1
01-09-2015,Doug Bickford,United States,Los Angeles,California,West,Technology,959.984,2
01-09-2015,Doug Bickford,United States,Los Angeles,California,West,Office Supplies,14.368,4
12-07-2014,Alyssa Crouse,United States,San Francisco,California,West,Office Supplies,7.712,2
12-07-2014,Alyssa Crouse,United States,San Francisco,California,West,Furniture,698.352,3
22-06-2015,Ken Lonsdale,United States,Layton,Utah,West,Office Supplies,4.96,4
13-04-2014,Jonathan Doherty,United States,Philadelphia,Pennsylvania,East,Office Supplies,17.856,4
13-04-2014,Jonathan Doherty,United States,Philadelphia,Pennsylvania,East,Office Supplies,509.97,10
13-04-2014,Jonathan Doherty,United States,Philadelphia,Pennsylvania,East,Office Supplies,30.992,13
13-04-2014,Jonathan Doherty,United States,Philadelphia,Pennsylvania,East,Technology,71.928,12
20-12-2015,Chad Sievert,United States,Austin,Texas,Central,Office Supplies,88.8,4
15-06-2017,Clay Cheatham,United States,San Francisco,California,West,Technology,47.976,3
08-07-2017,Tamara Dahlen,United States,Lowell,Massachusetts,East,Office Supplies,7.56,3
08-07-2017,Tamara Dahlen,United States,Lowell,Massachusetts,East,Office Supplies,24.56,2
08-07-2017,Tamara Dahlen,United States,Lowell,Massachusetts,East,Office Supplies,12.96,2
01-09-2016,Adam Bellavance,United States,New York City,New York,East,Technology,6.79,1
01-09-2016,Adam Bellavance,United States,New York City,New York,East,Office Supplies,24.56,2
01-09-2016,Adam Bellavance,United States,New York City,New York,East,Office Supplies,3.048,1
01-09-2016,Adam Bellavance,United States,New York City,New York,East,Office Supplies,49.12,4
01-09-2016,Adam Bellavance,United States,New York City,New York,East,Office Supplies,4355.168,4
08-04-2016,Jeremy Lonsdale,United States,New York City,New York,East,Furniture,388.704,6
08-04-2016,Jeremy Lonsdale,United States,New York City,New York,East,Office Supplies,8.26,2
08-04-2016,Jeremy Lonsdale,United States,New York City,New York,East,Office Supplies,17.04,4
08-04-2016,Jeremy Lonsdale,United States,New York City,New York,East,Office Supplies,34.4,5
23-04-2016,Heather Kirkland,United States,Charlotte,North Carolina,South,Office Supplies,36.24,5
08-03-2017,Victoria Brennan,United States,Columbus,Georgia,South,Office Supplies,647.84,8
08-03-2017,Victoria Brennan,United States,Columbus,Georgia,South,Office Supplies,20.7,2
25-09-2017,Katrina Willman,United States,New York City,New York,East,Office Supplies,20.7,2
25-09-2017,Katrina Willman,United States,New York City,New York,East,Furniture,488.646,3
25-09-2017,Katrina Willman,United States,New York City,New York,East,Office Supplies,5.56,2
25-09-2017,Katrina Willman,United States,New York City,New York,East,Furniture,47.12,8
24-09-2014,Julia Dunbar,United States,San Francisco,California,West,Office Supplies,211.96,4
21-10-2016,Michael Kennedy,United States,Manchester,Connecticut,East,Office Supplies,23.2,4
21-10-2016,Michael Kennedy,United States,Manchester,Connecticut,East,Office Supplies,7.36,2
21-10-2016,Michael Kennedy,United States,Manchester,Connecticut,East,Office Supplies,104.79,7
21-10-2016,Michael Kennedy,United States,Manchester,Connecticut,East,Furniture,1043.92,4
29-05-2017,Guy Thornton,United States,Harlingen,Texas,Central,Office Supplies,25.92,5
29-05-2017,Guy Thornton,United States,Harlingen,Texas,Central,Office Supplies,53.424,3
23-07-2014,Arthur Gainer,United States,Tucson,Arizona,West,Office Supplies,8.16,5
23-07-2014,Arthur Gainer,United States,Tucson,Arizona,West,Technology,1023.936,8
23-07-2014,Arthur Gainer,United States,Tucson,Arizona,West,Office Supplies,9.24,1
23-07-2014,Arthur Gainer,United States,Tucson,Arizona,West,Technology,479.04,10
28-09-2016,Muhammed MacIntyre,United States,Quincy,Illinois,Central,Office Supplies,99.136,4
27-08-2017,Allen Rosenblatt,United States,Franklin,Massachusetts,East,Furniture,1488.424,7
28-04-2015,Russell Applegate,United States,Houston,Texas,Central,Office Supplies,8.652,3
28-04-2015,Russell Applegate,United States,Houston,Texas,Central,Office Supplies,23.832,3
28-04-2015,Russell Applegate,United States,Houston,Texas,Central,Office Supplies,12.176,4
28-10-2016,Alejandro Savely,United States,San Francisco,California,West,Office Supplies,50.96,7
28-10-2016,Alejandro Savely,United States,San Francisco,California,West,Office Supplies,49.536,3
26-06-2015,Laura Armstrong,United States,Taylor,Michigan,Central,Technology,41.9,2
27-11-2015,Denny Ordway,United States,Pembroke Pines,Florida,South,Furniture,375.4575,3
27-11-2015,Denny Ordway,United States,Pembroke Pines,Florida,South,Technology,83.976,3
03-12-2015,Dean Katz,United States,Philadelphia,Pennsylvania,East,Technology,482.34,4
03-12-2015,Dean Katz,United States,Philadelphia,Pennsylvania,East,Furniture,2.96,1
24-11-2014,Nathan Gelder,United States,Cincinnati,Ohio,East,Office Supplies,2.624,1
11-12-2017,Mike Vittorini,United States,New York City,New York,East,Office Supplies,23.36,4
11-12-2017,Mike Vittorini,United States,New York City,New York,East,Technology,39.98,2
21-09-2014,Jack Garza,United States,Des Moines,Washington,West,Technology,246.384,2
21-09-2014,Jack Garza,United States,Des Moines,Washington,West,Technology,1799.97,3
07-06-2014,Bart Pistole,United States,Peoria,Illinois,Central,Office Supplies,12.462,3
30-06-2017,Victor Preis,United States,Las Vegas,Nevada,West,Office Supplies,75.792,3
17-10-2017,Saphhira Shifley,United States,Warwick,Rhode Island,East,Office Supplies,49.96,2
17-10-2017,Saphhira Shifley,United States,Warwick,Rhode Island,East,Office Supplies,12.96,2
31-10-2015,Harold Pawlan,United States,Jackson,Michigan,Central,Office Supplies,70.12,4
08-09-2016,Anna Gayman,United States,Houston,Texas,Central,Office Supplies,35.952,3
08-09-2016,Anna Gayman,United States,Houston,Texas,Central,Furniture,2396.2656,4
08-09-2016,Anna Gayman,United States,Houston,Texas,Central,Office Supplies,131.136,4
08-09-2016,Anna Gayman,United States,Houston,Texas,Central,Technology,57.584,2
24-12-2014,Luke Foster,United States,Miami,Florida,South,Office Supplies,9.568,2
16-04-2014,Stephanie Phelps,United States,Wilmington,North Carolina,South,Office Supplies,39.072,6
24-12-2017,Roy Französisch,United States,New York City,New York,East,Office Supplies,35.91,3
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Technology,179.95,5
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Technology,1199.976,3
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Office Supplies,27.15,5
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Furniture,1004.024,7
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Office Supplies,9.68,1
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Office Supplies,28.35,9
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Office Supplies,55.98,1
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Furniture,1336.829,13
08-12-2017,Keith Herrera,United States,San Francisco,California,West,Furniture,113.568,2
03-11-2017,Kimberly Carter,United States,Seattle,Washington,West,Office Supplies,139.86,7
03-11-2017,Kimberly Carter,United States,Seattle,Washington,West,Furniture,307.136,4
24-06-2017,Caroline Jumper,United States,Huntington Beach,California,West,Office Supplies,95.92,8
14-04-2016,Philip Brown,United States,Los Angeles,California,West,Furniture,383.8,5
06-11-2017,Victoria Brennan,United States,Richmond,Kentucky,South,Office Supplies,5.78,1
04-03-2017,Sung Pak,United States,Los Angeles,California,West,Office Supplies,9.32,4
04-03-2017,Sung Pak,United States,Los Angeles,California,West,Office Supplies,15.25,1
22-06-2014,Joel Eaton,United States,Louisville,Colorado,West,Technology,196.752,6
19-10-2017,Michael Paige,United States,Lawrence,Massachusetts,East,Furniture,56.56,4
19-10-2017,Michael Paige,United States,Lawrence,Massachusetts,East,Office Supplies,32.7,3
21-08-2017,Natalie Fritzler,United States,Jackson,Mississippi,South,Furniture,866.4,4
23-11-2017,Janet Molinari,United States,Canton,Michigan,Central,Furniture,28.4,2
23-11-2017,Janet Molinari,United States,Canton,Michigan,Central,Office Supplies,287.92,8
12-09-2014,Shirley Daniels,United States,New Rochelle,New York,East,Technology,69.99,1
01-10-2017,Ken Heidel,United States,San Antonio,Texas,Central,Office Supplies,6.672,6
15-04-2016,Ross Baird,United States,Gastonia,North Carolina,South,Office Supplies,189.588,2
15-04-2016,Ross Baird,United States,Gastonia,North Carolina,South,Technology,408.744,7
15-04-2016,Ross Baird,United States,Gastonia,North Carolina,South,Technology,291.96,5
15-04-2016,Ross Baird,United States,Gastonia,North Carolina,South,Office Supplies,4.768,2
06-06-2016,Dave Brooks,United States,Lowell,Massachusetts,East,Office Supplies,714.3,5
19-12-2014,Mike Kennedy,United States,Jacksonville,Florida,South,Office Supplies,4.812,2
19-12-2014,Mike Kennedy,United States,Jacksonville,Florida,South,Technology,247.8,5
12-06-2016,Philisse Overcash,United States,Chicago,Illinois,Central,Technology,1007.979,3
12-06-2016,Philisse Overcash,United States,Chicago,Illinois,Central,Office Supplies,313.488,7
15-09-2017,Brenda Bowman,United States,Houston,Texas,Central,Office Supplies,31.872,8
20-01-2017,Cynthia Voltz,United States,New York City,New York,East,Furniture,207.846,3
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Furniture,12.22,1
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Office Supplies,194.94,3
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Office Supplies,70.95,3
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Office Supplies,91.36,4
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Furniture,242.94,3
05-09-2016,Pete Kriz,United States,Detroit,Michigan,Central,Office Supplies,22.05,7
20-03-2017,Troy Blackwell,United States,Columbus,Indiana,Central,Furniture,2.91,1
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Office Supplies,59.52,3
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Office Supplies,161.94,3
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Office Supplies,263.88,6
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Office Supplies,30.48,3
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Office Supplies,9.84,3
01-04-2016,Raymond Buch,United States,Auburn,New York,East,Technology,35.12,4
20-10-2017,Ed Braxton,United States,Akron,Ohio,East,Furniture,284.364,2
20-10-2017,Ed Braxton,United States,Akron,Ohio,East,Office Supplies,665.408,2
13-12-2016,Ken Heidel,United States,Norman,Oklahoma,Central,Technology,63.88,4
12-02-2014,Sanjit Chand,United States,Concord,California,West,Furniture,129.568,2
26-09-2016,Natalie Fritzler,United States,Decatur,Illinois,Central,Furniture,747.558,3
26-09-2016,Natalie Fritzler,United States,Decatur,Illinois,Central,Office Supplies,8.928,2
15-12-2015,Joseph Holt,United States,Seattle,Washington,West,Office Supplies,103.92,4
15-12-2015,Joseph Holt,United States,Seattle,Washington,West,Technology,899.91,9
15-12-2015,Joseph Holt,United States,Seattle,Washington,West,Office Supplies,51.312,3
22-04-2016,Tanja Norvell,United States,Phoenix,Arizona,West,Furniture,23.56,5
22-04-2016,Tanja Norvell,United States,Phoenix,Arizona,West,Furniture,1272.63,6
22-04-2016,Tanja Norvell,United States,Phoenix,Arizona,West,Office Supplies,28.485,5
22-04-2016,Tanja Norvell,United States,Phoenix,Arizona,West,Office Supplies,185.376,2
22-04-2016,Tanja Norvell,United States,Phoenix,Arizona,West,Office Supplies,78.272,2
17-01-2015,Joni Sundaresam,United States,Park Ridge,Illinois,Central,Furniture,254.744,7
31-03-2017,David Smith,United States,Amarillo,Texas,Central,Furniture,205.3328,2
16-12-2016,Craig Carreira,United States,Chicago,Illinois,Central,Office Supplies,4.788,3
20-12-2015,Maya Herman,United States,Lindenhurst,New York,East,Office Supplies,55.48,1
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Office Supplies,340.92,3
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Furniture,222.666,2
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Technology,703.968,4
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Office Supplies,92.52,6
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Office Supplies,62.65,7
09-11-2014,Jeremy Pistek,United States,San Francisco,California,West,Office Supplies,94.85,5
12-07-2016,Kristen Hastings,United States,Los Angeles,California,West,Technology,95.76,6
27-10-2016,Jeremy Ellison,United States,Troy,New York,East,Furniture,40.2,3
26-06-2016,John Grady,United States,New York City,New York,East,Office Supplies,14.7,5
26-06-2016,John Grady,United States,New York City,New York,East,Office Supplies,704.25,5
06-10-2014,Xylona Preis,United States,San Diego,California,West,Technology,9.09,3
22-07-2014,Erin Mull,United States,New York City,New York,East,Office Supplies,5.96,2
22-07-2014,Erin Mull,United States,New York City,New York,East,Technology,159.98,2
10-06-2017,Michelle Tran,United States,Los Angeles,California,West,Office Supplies,29.6,2
10-06-2017,Michelle Tran,United States,Los Angeles,California,West,Furniture,514.165,5
10-06-2017,Michelle Tran,United States,Los Angeles,California,West,Technology,279.96,5
29-10-2014,Sue Ann Reed,United States,Chicago,Illinois,Central,Technology,2735.952,6
09-06-2014,Carl Weiss,United States,Huntsville,Texas,Central,Technology,7.992,1
09-06-2014,Carl Weiss,United States,Huntsville,Texas,Central,Technology,63.984,2
09-06-2014,Carl Weiss,United States,Huntsville,Texas,Central,Office Supplies,70.368,2
14-09-2014,Astrea Jones,United States,Rochester,New York,East,Office Supplies,449.15,5
14-09-2014,Astrea Jones,United States,Rochester,New York,East,Office Supplies,11.07,3
09-05-2016,Sonia Sunley,United States,Seattle,Washington,West,Technology,93.98,2
18-03-2016,Rose O'Brian,United States,Memphis,Tennessee,South,Furniture,189.882,3
27-12-2015,Maribeth Dona,United States,Fayetteville,Arkansas,South,Office Supplies,105.42,2
25-07-2016,Sanjit Chand,United States,Costa Mesa,California,West,Office Supplies,119.616,8
25-07-2016,Sanjit Chand,United States,Costa Mesa,California,West,Furniture,255.76,4
25-07-2016,Sanjit Chand,United States,Costa Mesa,California,West,Furniture,241.568,2
25-07-2016,Sanjit Chand,United States,Costa Mesa,California,West,Furniture,69.3,9
30-05-2016,Maribeth Yedwab,United States,Parker,Colorado,West,Office Supplies,22.62,2
30-05-2016,Maribeth Yedwab,United States,Parker,Colorado,West,Office Supplies,14.952,2
30-05-2016,Maribeth Yedwab,United States,Parker,Colorado,West,Furniture,801.568,2
30-05-2016,Maribeth Yedwab,United States,Parker,Colorado,West,Office Supplies,2.376,3
30-05-2016,Maribeth Yedwab,United States,Parker,Colorado,West,Office Supplies,32.792,1
12-11-2017,Ed Braxton,United States,New York City,New York,East,Office Supplies,15.92,5
16-03-2015,Christopher Martinez,United States,Atlanta,Georgia,South,Office Supplies,2.74,1
16-03-2015,Christopher Martinez,United States,Atlanta,Georgia,South,Office Supplies,8.34,3
16-03-2015,Christopher Martinez,United States,Atlanta,Georgia,South,Office Supplies,46.74,3
16-03-2015,Christopher Martinez,United States,Atlanta,Georgia,South,Office Supplies,6354.95,5
26-11-2017,Lynn Smith,United States,Gladstone,Missouri,Central,Furniture,126.3,3
26-11-2017,Lynn Smith,United States,Gladstone,Missouri,Central,Technology,38.04,2
20-10-2016,Luke Foster,United States,Newark,Ohio,East,Office Supplies,7.152,3
21-12-2017,Bradley Nguyen,United States,Los Angeles,California,West,Office Supplies,6.63,3
21-12-2017,Bradley Nguyen,United States,Los Angeles,California,West,Office Supplies,5.88,2
